root 3rd 5th 7th 9th 11th 13th name dissonance
10 2 1 2 2 0 2 "Bbm b5 maj7 9 13" 10
10 2 1 2 2 1 0 "Bbm b5 maj7 9 11" 12
10 2 1 2 2 1 1 "Bbm b5 maj7 9 11 b13" 15
10 2 1 2 2 1 2 "Bbm b5 maj7 9 11 13" 15
10 2 2 0 0 0 0 Bbm 0
10 2 2 0 0 0 1 "Bbm b13" 2
10 2 2 0 0 0 2 "Bbm 13" 3
10 2 2 0 0 1 0 "Bbm 11" 2
10 2 2 0 0 1 1 "Bbm 11 b13" 4
10 2 2 0 0 1 2 "Bbm 11 13" 5
10 2 2 0 0 2 0 "Bbm #11" 4
10 2 2 0 0 2 1 "Bbm #11 b13" 7
10 2 2 0 0 2 2 "Bbm #11 13" 7
10 2 2 0 1 0 0 "Bbm b9" 5
10 2 2 0 1 0 1 "Bbm b9 b13" 7
10 2 2 0 1 0 2 "Bbm b9 13" 8
10 2 2 0 1 1 0 "Bbm b9 11" 7
10 2 2 0 1 1 1 "Bbm b9 11 b13" 9
10 2 2 0 1 1 2 "Bbm b9 11 13" 10
10 2 2 0 1 2 0 "Bbm b9 #11" 9
10 2 2 0 1 2 1 "Bbm b9 #11 b13" 12
10 2 2 0 1 2 2 "Bbm b9 #11 13" 12
10 2 2 0 2 0 0 "Bbm 9" 3
10 2 2 0 2 0 1 "Bbm 9 b13" 7
10 2 2 0 2 0 2 "Bbm 9 13" 6
10 2 2 0 2 1 0 "Bbm 9 11" 5
10 2 2 0 2 1 1 "Bbm 9 11 b13" 9
10 2 2 0 2 1 2 "Bbm 9 11 13" 8
10 2 2 0 2 2 0 "Bbm 9 #11" 7
10 2 2 0 2 2 1 "Bbm 9 #11 b13" 12
10 2 2 0 2 2 2 "Bbm 9 #11 13" 10
10 2 2 1 0 0 0 "Bbm 7" 1
10 2 2 1 0 0 1 "Bbm 7 b13" 4
10 2 2 1 0 0 2 "Bbm 7 13" 6
10 2 2 1 0 1 0 "Bbm 7 11" 3
10 2 2 1 0 1 1 "Bbm 7 11 b13" 6
10 2 2 1 0 1 2 "Bbm 7 11 13" 8
10 2 2 1 0 2 0 "Bbm 7 #11" 5
10 2 2 1 0 2 1 "Bbm 7 #11 b13" 9
10 2 2 1 0 2 2 "Bbm 7 #11 13" 10
10 2 2 1 1 0 0 "Bbm 7 b9" 6
10 2 2 1 1 0 1 "Bbm 7 b9 b13" 9
10 2 2 1 1 0 2 "Bbm 7 b9 13" 11
10 2 2 1 1 1 0 "Bbm 7 b9 11" 8
10 2 2 1 1 1 1 "Bbm 7 b9 11 b13" 11
10 2 2 1 1 1 2 "Bbm 7 b9 11 13" 13
10 2 2 1 1 2 0 "Bbm 7 b9 #11" 10
10 2 2 1 1 2 1 "Bbm 7 b9 #11 b13" 14
10 2 2 1 1 2 2 "Bbm 7 b9 #11 13" 15
10 2 2 1 2 0 0 "Bbm 7 9" 4
10 2 2 1 2 0 1 "Bbm 7 9 b13" 9
10 2 2 1 2 0 2 "Bbm 7 9 13" 9
10 2 2 1 2 1 0 "Bbm 7 9 11" 6
10 2 2 1 2 1 1 "Bbm 7 9 11 b13" 11
10 2 2 1 2 1 2 "Bbm 7 9 11 13" 11
10 2 2 1 2 2 0 "Bbm 7 9 #11" 8
10 2 2 1 2 2 1 "Bbm 7 9 #11 b13" 14
10 2 2 1 2 2 2 "Bbm 7 9 #11 13" 13
10 2 2 2 0 0 0 "Bbm maj7" 2
10 2 2 2 0 0 1 "Bbm maj7 b13" 4
10 2 2 2 0 0 2 "Bbm maj7 13" 6
10 2 2 2 0 1 0 "Bbm maj7 11" 6
10 2 2 2 0 1 1 "Bbm maj7 11 b13" 8
10 2 2 2 0 1 2 "Bbm maj7 11 13" 10
10 2 2 2 0 2 0 "Bbm maj7 #11" 6
10 2 2 2 0 2 1 "Bbm maj7 #11 b13" 9
10 2 2 2 0 2 2 "Bbm maj7 #11 13" 10
10 2 2 2 1 0 0 "Bbm maj7 b9" 8
10 2 2 2 1 0 1 "Bbm maj7 b9 b13" 10
10 2 2 2 1 0 2 "Bbm maj7 b9 13" 12
10 2 2 2 1 1 0 "Bbm maj7 b9 11" 12
10 2 2 2 1 1 1 "Bbm maj7 b9 11 b13" 14
10 2 2 2 1 1 2 "Bbm maj7 b9 11 13" 16
10 2 2 2 1 2 0 "Bbm maj7 b9 #11" 12
10 2 2 2 1 2 1 "Bbm maj7 b9 #11 b13" 15
10 2 2 2 1 2 2 "Bbm maj7 b9 #11 13" 16
10 2 2 2 2 0 0 "Bbm maj7 9" 5
10 2 2 2 2 0 1 "Bbm maj7 9 b13" 9
10 2 2 2 2 0 2 "Bbm maj7 9 13" 9
10 2 2 2 2 1 0 "Bbm maj7 9 11" 9
10 2 2 2 2 1 1 "Bbm maj7 9 11 b13" 13
10 2 2 2 2 1 2 "Bbm maj7 9 11 13" 13
10 2 2 2 2 2 0 "Bbm maj7 9 #11" 9
10 2 2 2 2 2 1 "Bbm maj7 9 #11 b13" 14
10 2 2 2 2 2 2 "Bbm maj7 9 #11 13" 13
10 2 3 0 0 0 0 "Bbm #5" 0
10 2 3 0 0 0 2 "Bbm #5 13" 4
10 2 3 0 0 1 0 "Bbm #5 11" 1
10 2 3 0 0 1 2 "Bbm #5 11 13" 5
10 2 3 0 1 0 0 "Bbm #5 b9" 3
10 2 3 0 1 0 2 "Bbm #5 b9 13" 7
10 2 3 0 1 1 0 "Bbm #5 b9 11" 4
10 2 3 0 1 1 2 "Bbm #5 b9 11 13" 8
10 2 3 0 2 0 0 "Bbm #5 9" 5
10 2 3 0 2 0 2 "Bbm #5 9 13" 9
10 2 3 0 2 1 0 "Bbm #5 9 11" 6
10 2 3 0 2 1 2 "Bbm #5 9 11 13" 10
10 2 3 1 0 0 0 "Bbm #5 7" 2
10 2 3 1 0 0 2 "Bbm #5 7 13" 8
10 2 3 1 0 1 0 "Bbm #5 7 11" 3
10 2 3 1 0 1 2 "Bbm #5 7 11 13" 9
10 2 3 1 1 0 0 "Bbm #5 7 b9" 5
10 2 3 1 1 0 2 "Bbm #5 7 b9 13" 11
10 2 3 1 1 1 0 "Bbm #5 7 b9 11" 6
10 2 3 1 1 1 2 "Bbm #5 7 b9 11 13" 12
10 2 3 1 2 0 0 "Bbm #5 7 9" 7
10 2 3 1 2 0 2 "Bbm #5 7 9 13" 13
10 2 3 1 2 1 0 "Bbm #5 7 9 11" 8
10 2 3 1 2 1 2 "Bbm #5 7 9 11 13" 14
10 2 3 2 0 0 0 "Bbm #5 maj7" 2
10 2 3 2 0 0 2 "Bbm #5 maj7 13" 7
10 2 3 2 0 1 0 "Bbm #5 maj7 11" 5
10 2 3 2 0 1 2 "Bbm #5 maj7 11 13" 10
10 2 3 2 1 0 0 "Bbm #5 maj7 b9" 6
10 2 3 2 1 0 2 "Bbm #5 maj7 b9 13" 11
10 2 3 2 1 1 0 "Bbm #5 maj7 b9 11" 9
10 2 3 2 1 1 2 "Bbm #5 maj7 b9 11 13" 14
10 2 3 2 2 0 0 "Bbm #5 maj7 9" 7
10 2 3 2 2 0 2 "Bbm #5 maj7 9 13" 12
10 2 3 2 2 1 0 "Bbm #5 maj7 9 11" 10
10 2 3 2 2 1 2 "Bbm #5 maj7 9 11 13" 15
10 3 1 0 0 0 0 "Bb b5" 3
10 3 1 0 0 0 1 "Bb b5 b13" 4
10 3 1 0 0 0 2 "Bb b5 13" 3
10 3 1 0 0 1 0 "Bb b5 11" 7
10 3 1 0 0 1 1 "Bb b5 11 b13" 8
10 3 1 0 0 1 2 "Bb b5 11 13" 7
10 3 1 0 1 0 0 "Bb b5 b9" 5
10 3 1 0 1 0 1 "Bb b5 b9 b13" 6
10 3 1 0 1 0 2 "Bb b5 b9 13" 5
10 3 1 0 1 1 0 "Bb b5 b9 11" 9
10 3 1 0 1 1 1 "Bb b5 b9 11 b13" 10
10 3 1 0 1 1 2 "Bb b5 b9 11 13" 9
10 3 1 0 2 0 0 "Bb b5 9" 5
10 3 1 0 2 0 1 "Bb b5 9 b13" 8
10 3 1 0 2 0 2 "Bb b5 9 13" 5
10 3 1 0 2 1 0 "Bb b5 9 11" 9
10 3 1 0 2 1 1 "Bb b5 9 11 b13" 12
10 3 1 0 2 1 2 "Bb b5 9 11 13" 9
10 3 1 0 3 0 0 "Bb b5 #9" 5
10 3 1 0 3 0 1 "Bb b5 #9 b13" 6
10 3 1 0 3 0 2 "Bb b5 #9 13" 7
10 3 1 0 3 1 0 "Bb b5 #9 11" 10
10 3 1 0 3 1 1 "Bb b5 #9 11 b13" 11
10 3 1 0 3 1 2 "Bb b5 #9 11 13" 12
10 3 1 1 0 0 0 "Bb b5 7" 6
10 3 1 1 0 0 1 "Bb b5 7 b13" 8
10 3 1 1 0 0 2 "Bb b5 7 13" 8
10 3 1 1 0 1 0 "Bb b5 7 11" 10
10 3 1 1 0 1 1 "Bb b5 7 11 b13" 12
10 3 1 1 0 1 2 "Bb b5 7 11 13" 12
10 3 1 1 1 0 0 "Bb b5 7 b9" 8
10 3 1 1 1 0 1 "Bb b5 7 b9 b13" 10
10 3 1 1 1 0 2 "Bb b5 7 b9 13" 10
10 3 1 1 1 1 0 "Bb b5 7 b9 11" 12
10 3 1 1 1 1 1 "Bb b5 7 b9 11 b13" 14
10 3 1 1 1 1 2 "Bb b5 7 b9 11 13" 14
10 3 1 1 2 0 0 "Bb b5 7 9" 8
10 3 1 1 2 0 1 "Bb b5 7 9 b13" 12
10 3 1 1 2 0 2 "Bb b5 7 9 13" 10
10 3 1 1 2 1 0 "Bb b5 7 9 11" 12
10 3 1 1 2 1 1 "Bb b5 7 9 11 b13" 16
10 3 1 1 2 1 2 "Bb b5 7 9 11 13" 14
10 3 1 1 3 0 0 "Bb b5 7 #9" 8
10 3 1 1 3 0 1 "Bb b5 7 #9 b13" 10
10 3 1 1 3 0 2 "Bb b5 7 #9 13" 12
10 3 1 1 3 1 0 "Bb b5 7 #9 11" 13
10 3 1 1 3 1 1 "Bb b5 7 #9 11 b13" 15
10 3 1 1 3 1 2 "Bb b5 7 #9 11 13" 17
10 3 1 2 0 0 0 "Bb b5 maj7" 5
10 3 1 2 0 0 1 "Bb b5 maj7 b13" 6
10 3 1 2 0 0 2 "Bb b5 maj7 13" 6
10 3 1 2 0 1 0 "Bb b5 maj7 11" 11
10 3 1 2 0 1 1 "Bb b5 maj7 11 b13" 12
10 3 1 2 0 1 2 "Bb b5 maj7 11 13" 12
10 3 1 2 1 0 0 "Bb b5 maj7 b9" 8
10 3 1 2 1 0 1 "Bb b5 maj7 b9 b13" 9
10 3 1 2 1 0 2 "Bb b5 maj7 b9 13" 9
10 3 1 2 1 1 0 "Bb b5 maj7 b9 11" 14
10 3 1 2 1 1 1 "Bb b5 maj7 b9 11 b13" 15
10 3 1 2 1 1 2 "Bb b5 maj7 b9 11 13" 15
10 3 1 2 2 0 0 "Bb b5 maj7 9" 7
10 3 1 2 2 0 1 "Bb b5 maj7 9 b13" 10
10 3 1 2 2 0 2 "Bb b5 maj7 9 13" 8
10 3 1 2 2 1 0 "Bb b5 maj7 9 11" 13
10 3 1 2 2 1 1 "Bb b5 maj7 9 11 b13" 16
10 3 1 2 2 1 2 "Bb b5 maj7 9 11 13" 14
10 3 1 2 3 0 0 "Bb b5 maj7 #9" 7
10 3 1 2 3 0 1 "Bb b5 maj7 #9 b13" 8
10 3 1 2 3 0 2 "Bb b5 maj7 #9 13" 10
10 3 1 2 3 1 0 "Bb b5 maj7 #9 11" 14
10 3 1 2 3 1 1 "Bb b5 maj7 #9 11 b13" 15
10 3 1 2 3 1 2 "Bb b5 maj7 #9 11 13" 17
10 3 2 0 0 0 0 Bb 0
10 3 2 0 0 0 1 "Bb b13" 2
10 3 2 0 0 0 2 "Bb 13" 1
10 3 2 0 0 1 0 "Bb 11" 3
10 3 2 0 0 1 1 "Bb 11 b13" 5
10 3 2 0 0 1 2 "Bb 11 13" 4
10 3 2 0 0 2 0 "Bb #11" 5
10 3 2 0 0 2 1 "Bb #11 b13" 8
10 3 2 0 0 2 2 "Bb #11 13" 6
10 3 2 0 1 0 0 "Bb b9" 4
10 3 2 0 1 0 1 "Bb b9 b13" 6
10 3 2 0 1 0 2 "Bb b9 13" 5
10 3 2 0 1 1 0 "Bb b9 11" 7
10 3 2 0 1 1 1 "Bb b9 11 b13" 9
10 3 2 0 1 1 2 "Bb b9 11 13" 8
10 3 2 0 1 2 0 "Bb b9 #11" 9
10 3 2 0 1 2 1 "Bb b9 #11 b13" 12
10 3 2 0 1 2 2 "Bb b9 #11 13" 10
10 3 2 0 2 0 0 "Bb 9" 2
10 3 2 0 2 0 1 "Bb 9 b13" 6
10 3 2 0 2 0 2 "Bb 9 13" 3
10 3 2 0 2 1 0 "Bb 9 11" 5
10 3 2 0 2 1 1 "Bb 9 11 b13" 9
10 3 2 0 2 1 2 "Bb 9 11 13" 6
10 3 2 0 2 2 0 "Bb 9 #11" 7
10 3 2 0 2 2 1 "Bb 9 #11 b13" 12
10 3 2 0 2 2 2 "Bb 9 #11 13" 8
10 3 2 0 3 0 0 "Bb #9" 2
10 3 2 0 3 0 1 "Bb #9 b13" 4
10 3 2 0 3 0 2 "Bb #9 13" 5
10 3 2 0 3 1 0 "Bb #9 11" 6
10 3 2 0 3 1 1 "Bb #9 11 b13" 8
10 3 2 0 3 1 2 "Bb #9 11 13" 9
10 3 2 0 3 2 0 "Bb #9 #11" 7
10 3 2 0 3 2 1 "Bb #9 #11 b13" 10
10 3 2 0 3 2 2 "Bb #9 #11 13" 10
10 3 2 1 0 0 0 "Bb 7" 3
10 3 2 1 0 0 1 "Bb 7 b13" 6
10 3 2 1 0 0 2 "Bb 7 13" 6
10 3 2 1 0 1 0 "Bb 7 11" 6
10 3 2 1 0 1 1 "Bb 7 11 b13" 9
10 3 2 1 0 1 2 "Bb 7 11 13" 9
10 3 2 1 0 2 0 "Bb 7 #11" 8
10 3 2 1 0 2 1 "Bb 7 #11 b13" 12
10 3 2 1 0 2 2 "Bb 7 #11 13" 11
10 3 2 1 1 0 0 "Bb 7 b9" 7
10 3 2 1 1 0 1 "Bb 7 b9 b13" 10
10 3 2 1 1 0 2 "Bb 7 b9 13" 10
10 3 2 1 1 1 0 "Bb 7 b9 11" 10
10 3 2 1 1 1 1 "Bb 7 b9 11 b13" 13
10 3 2 1 1 1 2 "Bb 7 b9 11 13" 13
10 3 2 1 1 2 0 "Bb 7 b9 #11" 12
10 3 2 1 1 2 1 "Bb 7 b9 #11 b13" 16
10 3 2 1 1 2 2 "Bb 7 b9 #11 13" 15
10 3 2 1 2 0 0 "Bb 7 9" 5
10 3 2 1 2 0 1 "Bb 7 9 b13" 10
10 3 2 1 2 0 2 "Bb 7 9 13" 8
10 3 2 1 2 1 0 "Bb 7 9 11" 8
10 3 2 1 2 1 1 "Bb 7 9 11 b13" 13
10 3 2 1 2 1 2 "Bb 7 9 11 13" 11
10 3 2 1 2 2 0 "Bb 7 9 #11" 10
10 3 2 1 2 2 1 "Bb 7 9 #11 b13" 16
10 3 2 1 2 2 2 "Bb 7 9 #11 13" 13
10 3 2 1 3 0 0 "Bb 7 #9" 5
10 3 2 1 3 0 1 "Bb 7 #9 b13" 8
10 3 2 1 3 0 2 "Bb 7 #9 13" 10
10 3 2 1 3 1 0 "Bb 7 #9 11" 9
10 3 2 1 3 1 1 "Bb 7 #9 11 b13" 12
10 3 2 1 3 1 2 "Bb 7 #9 11 13" 14
10 3 2 1 3 2 0 "Bb 7 #9 #11" 10
10 3 2 1 3 2 1 "Bb 7 #9 #11 b13" 14
10 3 2 1 3 2 2 "Bb 7 #9 #11 13" 15
10 3 2 2 0 0 0 "Bb maj7" 2
10 3 2 2 0 0 1 "Bb maj7 b13" 4
10 3 2 2 0 0 2 "Bb maj7 13" 4
10 3 2 2 0 1 0 "Bb maj7 11" 7
10 3 2 2 0 1 1 "Bb maj7 11 b13" 9
10 3 2 2 0 1 2 "Bb maj7 11 13" 9
10 3 2 2 0 2 0 "Bb maj7 #11" 7
10 3 2 2 0 2 1 "Bb maj7 #11 b13" 10
10 3 2 2 0 2 2 "Bb maj7 #11 13" 9
10 3 2 2 1 0 0 "Bb maj7 b9" 7
10 3 2 2 1 0 1 "Bb maj7 b9 b13" 9
10 3 2 2 1 0 2 "Bb maj7 b9 13" 9
10 3 2 2 1 1 0 "Bb maj7 b9 11" 12
10 3 2 2 1 1 1 "Bb maj7 b9 11 b13" 14
10 3 2 2 1 1 2 "Bb maj7 b9 11 13" 14
10 3 2 2 1 2 0 "Bb maj7 b9 #11" 12
10 3 2 2 1 2 1 "Bb maj7 b9 #11 b13" 15
10 3 2 2 1 2 2 "Bb maj7 b9 #11 13" 14
10 3 2 2 2 0 0 "Bb maj7 9" 4
10 3 2 2 2 0 1 "Bb maj7 9 b13" 8
10 3 2 2 2 0 2 "Bb maj7 9 13" 6
10 3 2 2 2 1 0 "Bb maj7 9 11" 9
10 3 2 2 2 1 1 "Bb maj7 9 11 b13" 13
10 3 2 2 2 1 2 "Bb maj7 9 11 13" 11
10 3 2 2 2 2 0 "Bb maj7 9 #11" 9
10 3 2 2 2 2 1 "Bb maj7 9 #11 b13" 14
10 3 2 2 2 2 2 "Bb maj7 9 #11 13" 11
10 3 2 2 3 0 0 "Bb maj7 #9" 4
10 3 2 2 3 0 1 "Bb maj7 #9 b13" 6
10 3 2 2 3 0 2 "Bb maj7 #9 13" 8
10 3 2 2 3 1 0 "Bb maj7 #9 11" 10
10 3 2 2 3 1 1 "Bb maj7 #9 11 b13" 12
10 3 2 2 3 1 2 "Bb maj7 #9 11 13" 14
10 3 2 2 3 2 0 "Bb maj7 #9 #11" 9
10 3 2 2 3 2 1 "Bb maj7 #9 #11 b13" 12
10 3 2 2 3 2 2 "Bb maj7 #9 #11 13" 13
10 3 3 0 0 0 0 "Bb #5" 1
10 3 3 0 0 0 2 "Bb #5 13" 3
10 3 3 0 0 1 0 "Bb #5 11" 3
10 3 3 0 0 1 2 "Bb #5 11 13" 5
10 3 3 0 1 0 0 "Bb #5 b9" 3
10 3 3 0 1 0 2 "Bb #5 b9 13" 5
10 3 3 0 1 1 0 "Bb #5 b9 11" 5
10 3 3 0 1 1 2 "Bb #5 b9 11 13" 7
10 3 3 0 2 0 0 "Bb #5 9" 5
10 3 3 0 2 0 2 "Bb #5 9 13" 7
10 3 3 0 2 1 0 "Bb #5 9 11" 7
10 3 3 0 2 1 2 "Bb #5 9 11 13" 9
10 3 3 0 3 0 0 "Bb #5 #9" 3
10 3 3 0 3 0 2 "Bb #5 #9 13" 7
10 3 3 0 3 1 0 "Bb #5 #9 11" 6
10 3 3 0 3 1 2 "Bb #5 #9 11 13" 10
10 3 3 1 0 0 0 "Bb #5 7" 5
10 3 3 1 0 0 2 "Bb #5 7 13" 9
10 3 3 1 0 1 0 "Bb #5 7 11" 7
10 3 3 1 0 1 2 "Bb #5 7 11 13" 11
10 3 3 1 1 0 0 "Bb #5 7 b9" 7
10 3 3 1 1 0 2 "Bb #5 7 b9 13" 11
10 3 3 1 1 1 0 "Bb #5 7 b9 11" 9
10 3 3 1 1 1 2 "Bb #5 7 b9 11 13" 13
10 3 3 1 2 0 0 "Bb #5 7 9" 9
10 3 3 1 2 0 2 "Bb #5 7 9 13" 13
10 3 3 1 2 1 0 "Bb #5 7 9 11" 11
10 3 3 1 2 1 2 "Bb #5 7 9 11 13" 15
10 3 3 1 3 0 0 "Bb #5 7 #9" 7
10 3 3 1 3 0 2 "Bb #5 7 #9 13" 13
10 3 3 1 3 1 0 "Bb #5 7 #9 11" 10
10 3 3 1 3 1 2 "Bb #5 7 #9 11 13" 16
10 3 3 2 0 0 0 "Bb #5 maj7" 3
10 3 3 2 0 0 2 "Bb #5 maj7 13" 6
10 3 3 2 0 1 0 "Bb #5 maj7 11" 7
10 3 3 2 0 1 2 "Bb #5 maj7 11 13" 10
10 3 3 2 1 0 0 "Bb #5 maj7 b9" 6
10 3 3 2 1 0 2 "Bb #5 maj7 b9 13" 9
10 3 3 2 1 1 0 "Bb #5 maj7 b9 11" 10
10 3 3 2 1 1 2 "Bb #5 maj7 b9 11 13" 13
10 3 3 2 2 0 0 "Bb #5 maj7 9" 7
10 3 3 2 2 0 2 "Bb #5 maj7 9 13" 10
10 3 3 2 2 1 0 "Bb #5 maj7 9 11" 11
10 3 3 2 2 1 2 "Bb #5 maj7 9 11 13" 14
10 3 3 2 3 0 0 "Bb #5 maj7 #9" 5
10 3 3 2 3 0 2 "Bb #5 maj7 #9 13" 10
10 3 3 2 3 1 0 "Bb #5 maj7 #9 11" 10
10 3 3 2 3 1 2 "Bb #5 maj7 #9 11 13" 15
10 4 1 0 0 0 0 "Bbsus4 b5" 4
10 4 1 0 0 0 1 "Bbsus4 b5 b13" 5
10 4 1 0 0 0 2 "Bbsus4 b5 13" 4
10 4 1 0 1 0 0 "Bbsus4 b5 b9" 6
10 4 1 0 1 0 1 "Bbsus4 b5 b9 b13" 7
10 4 1 0 1 0 2 "Bbsus4 b5 b9 13" 6
10 4 1 1 0 0 0 "Bbsus4 b5 7" 5
10 4 1 1 0 0 1 "Bbsus4 b5 7 b13" 7
10 4 1 1 0 0 2 "Bbsus4 b5 7 13" 7
10 4 1 1 1 0 0 "Bbsus4 b5 7 b9" 7
10 4 1 1 1 0 1 "Bbsus4 b5 7 b9 b13" 9
10 4 1 1 1 0 2 "Bbsus4 b5 7 b9 13" 9
10 4 1 2 0 0 0 "Bbsus4 b5 maj7" 8
10 4 1 2 0 0 1 "Bbsus4 b5 maj7 b13" 9
10 4 1 2 0 0 2 "Bbsus4 b5 maj7 13" 9
10 4 1 2 1 0 0 "Bbsus4 b5 maj7 b9" 11
10 4 1 2 1 0 1 "Bbsus4 b5 maj7 b9 b13" 12
10 4 1 2 1 0 2 "Bbsus4 b5 maj7 b9 13" 12
10 4 2 0 0 0 0 Bbsus4 1
10 4 2 0 0 0 1 "Bbsus4 b13" 3
10 4 2 0 0 0 2 "Bbsus4 13" 2
10 4 2 0 0 2 0 "Bbsus4 #11" 7
10 4 2 0 0 2 1 "Bbsus4 #11 b13" 10
10 4 2 0 0 2 2 "Bbsus4 #11 13" 8
10 4 2 0 1 0 0 "Bbsus4 b9" 5
10 4 2 0 1 0 1 "Bbsus4 b9 b13" 7
10 4 2 0 1 0 2 "Bbsus4 b9 13" 6
10 4 2 0 1 2 0 "Bbsus4 b9 #11" 11
10 4 2 0 1 2 1 "Bbsus4 b9 #11 b13" 14
10 4 2 0 1 2 2 "Bbsus4 b9 #11 13" 12
10 4 2 1 0 0 0 "Bbsus4 7" 2
10 4 2 1 0 0 1 "Bbsus4 7 b13" 5
10 4 2 1 0 0 2 "Bbsus4 7 13" 5
10 4 2 1 0 2 0 "Bbsus4 7 #11" 8
10 4 2 1 0 2 1 "Bbsus4 7 #11 b13" 12
10 4 2 1 0 2 2 "Bbsus4 7 #11 13" 11
10 4 2 1 1 0 0 "Bbsus4 7 b9" 6
10 4 2 1 1 0 1 "Bbsus4 7 b9 b13" 9
10 4 2 1 1 0 2 "Bbsus4 7 b9 13" 9
10 4 2 1 1 2 0 "Bbsus4 7 b9 #11" 12
10 4 2 1 1 2 1 "Bbsus4 7 b9 #11 b13" 16
10 4 2 1 1 2 2 "Bbsus4 7 b9 #11 13" 15
10 4 2 2 0 0 0 "Bbsus4 maj7" 5
10 4 2 2 0 0 1 "Bbsus4 maj7 b13" 7
10 4 2 2 0 0 2 "Bbsus4 maj7 13" 7
10 4 2 2 0 2 0 "Bbsus4 maj7 #11" 11
10 4 2 2 0 2 1 "Bbsus4 maj7 #11 b13" 14
10 4 2 2 0 2 2 "Bbsus4 maj7 #11 13" 13
10 4 2 2 1 0 0 "Bbsus4 maj7 b9" 10
10 4 2 2 1 0 1 "Bbsus4 maj7 b9 b13" 12
10 4 2 2 1 0 2 "Bbsus4 maj7 b9 13" 12
10 4 2 2 1 2 0 "Bbsus4 maj7 b9 #11" 16
10 4 2 2 1 2 1 "Bbsus4 maj7 b9 #11 b13" 19
10 4 2 2 1 2 2 "Bbsus4 maj7 b9 #11 13" 18
10 4 3 0 0 0 0 "Bbsus4 #5" 0
10 4 3 0 0 0 2 "Bbsus4 #5 13" 2
10 4 3 0 1 0 0 "Bbsus4 #5 b9" 2
10 4 3 0 1 0 2 "Bbsus4 #5 b9 13" 4
10 4 3 1 0 0 0 "Bbsus4 #5 7" 2
10 4 3 1 0 0 2 "Bbsus4 #5 7 13" 6
10 4 3 1 1 0 0 "Bbsus4 #5 7 b9" 4
10 4 3 1 1 0 2 "Bbsus4 #5 7 b9 13" 8
10 4 3 2 0 0 0 "Bbsus4 #5 maj7" 4
10 4 3 2 0 0 2 "Bbsus4 #5 maj7 13" 7
10 4 3 2 1 0 0 "Bbsus4 #5 maj7 b9" 7
10 4 3 2 1 0 2 "Bbsus4 #5 maj7 b9 13" 10
11 1 1 0 0 0 0 "Bsus2 b5" 3
11 1 1 0 0 0 1 "Bsus2 b5 b13" 6
11 1 1 0 0 0 2 "Bsus2 b5 13" 3
11 1 1 0 0 1 0 "Bsus2 b5 11" 5
11 1 1 0 0 1 1 "Bsus2 b5 11 b13" 8
11 1 1 0 0 1 2 "Bsus2 b5 11 13" 5
11 1 1 0 1 0 0 "Bsus2 b5 b9" 7
11 1 1 0 1 0 1 "Bsus2 b5 b9 b13" 10
11 1 1 0 1 0 2 "Bsus2 b5 b9 13" 7
11 1 1 0 1 1 0 "Bsus2 b5 b9 11" 9
11 1 1 0 1 1 1 "Bsus2 b5 b9 11 b13" 12
11 1 1 0 1 1 2 "Bsus2 b5 b9 11 13" 9
11 1 1 1 0 0 0 "Bsus2 b5 7" 4
11 1 1 1 0 0 1 "Bsus2 b5 7 b13" 8
11 1 1 1 0 0 2 "Bsus2 b5 7 13" 6
11 1 1 1 0 1 0 "Bsus2 b5 7 11" 6
11 1 1 1 0 1 1 "Bsus2 b5 7 11 b13" 10
11 1 1 1 0 1 2 "Bsus2 b5 7 11 13" 8
11 1 1 1 1 0 0 "Bsus2 b5 7 b9" 8
11 1 1 1 1 0 1 "Bsus2 b5 7 b9 b13" 12
11 1 1 1 1 0 2 "Bsus2 b5 7 b9 13" 10
11 1 1 1 1 1 0 "Bsus2 b5 7 b9 11" 10
11 1 1 1 1 1 1 "Bsus2 b5 7 b9 11 b13" 14
11 1 1 1 1 1 2 "Bsus2 b5 7 b9 11 13" 12
11 1 1 2 0 0 0 "Bsus2 b5 maj7" 5
11 1 1 2 0 0 1 "Bsus2 b5 maj7 b13" 8
11 1 1 2 0 0 2 "Bsus2 b5 maj7 13" 6
11 1 1 2 0 1 0 "Bsus2 b5 maj7 11" 9
11 1 1 2 0 1 1 "Bsus2 b5 maj7 11 b13" 12
11 1 1 2 0 1 2 "Bsus2 b5 maj7 11 13" 10
11 1 1 2 1 0 0 "Bsus2 b5 maj7 b9" 10
11 1 1 2 1 0 1 "Bsus2 b5 maj7 b9 b13" 13
11 1 1 2 1 0 2 "Bsus2 b5 maj7 b9 13" 11
11 1 1 2 1 1 0 "Bsus2 b5 maj7 b9 11" 14
11 1 1 2 1 1 1 "Bsus2 b5 maj7 b9 11 b13" 17
11 1 1 2 1 1 2 "Bsus2 b5 maj7 b9 11 13" 15
11 1 2 0 0 0 0 Bsus2 1
11 1 2 0 0 0 1 "Bsus2 b13" 5
11 1 2 0 0 0 2 "Bsus2 13" 2
11 1 2 0 0 1 0 "Bsus2 11" 2
11 1 2 0 0 1 1 "Bsus2 11 b13" 6
11 1 2 0 0 1 2 "Bsus2 11 13" 3
11 1 2 0 0 2 0 "Bsus2 #11" 5
11 1 2 0 0 2 1 "Bsus2 #11 b13" 10
11 1 2 0 0 2 2 "Bsus2 #11 13" 6
